x,y,t,torque,steering_angle,long_acc,long_vel,lat_acc,lat_vel,yaw_angle,yaw_rate,slip_angle_f,slip_angle_r,norm_load_f,norm_load_r,slip_angle_est_f,slip_angle_est_r,lat_for_f, lat_for_r,track_progress,error
0.346928,-0.0905127,0.571,-5.09143,-0.986865,-0.0619104,0.454711,0.0382904,-0.222847,-0.0594618,-0.112306,-0.0027815,-0.00388002,6341.29,6336.2,-0.00313309,-0.00437398,-13.8929,-19.3718,0.42229,-0.0852823
0.347368,-0.0907622,0.572,-5.03469,-0.986865,-0.0617327,0.45465,0.0379956,-0.222809,-0.0596335,-0.112288,-0.00281387,-0.0038826,6341.26,6336.23,-0.00316957,-0.00437687,-14.0545,-19.3846,0.42229,-0.0852823
0.347809,-0.0910116,0.573,-4.97819,-0.986865,-0.0615505,0.454588,0.0377051,-0.222771,-0.0598054,-0.11227,-0.00284476,-0.00388577,6341.23,6336.26,-0.00320437,-0.00438042,-14.2086,-19.4005,0.431126,-0.0902633
0.348249,-0.0912612,0.574,-4.92191,-0.986865,-0.0613642,0.454527,0.0374186,-0.222734,-0.0599775,-0.112252,-0.0028742,-0.0038895,6341.21,6336.28,-0.00323756,-0.00438461,-14.3555,-19.4191,0.431126,-0.0902633
0.348689,-0.0915107,0.575,-4.86585,-0.986865,-0.0611738,0.454465,0.0371362,-0.222697,-0.0601497,-0.112234,-0.00290227,-0.00389376,6341.18,6336.31,-0.00326919,-0.00438939,-14.4955,-19.4403,0.431126,-0.0902633
0.34913,-0.0917603,0.576,-4.81003,-0.986865,-0.0609797,0.454404,0.0368577,-0.22266,-0.0603221,-0.112217,-0.00292902,-0.00389852,6341.15,6336.34,-0.00329933,-0.00439473,-14.629,-19.464,0.431126,-0.0902633
0.34957,-0.0920099,0.577,-4.75443,-0.986865,-0.060782,0.454344,0.0365829,-0.222623,-0.0604946,-0.1122,-0.0029545,-0.00390374,6341.12,6336.37,-0.00332805,-0.00440061,-14.7561,-19.4901,0.431126,-0.0902633
0.35001,-0.0922595,0.578,-4.69907,-0.986865,-0.060581,0.454283,0.0363119,-0.222587,-0.0606673,-0.112183,-0.00297875,-0.00390942,6341.1,6336.4,-0.00335538,-0.00440699,-14.8771,-19.5184,0.431126,-0.0902633
0.35045,-0.0925092,0.579,-4.64394,-0.986865,-0.0603767,0.454223,0.0360445,-0.222551,-0.0608401,-0.112166,-0.00300184,-0.00391551,6341.07,6336.42,-0.0033814,-0.00441384,-14.9923,-19.5488,0.431126,-0.0902633
0.350889,-0.0927589,0.58,-4.58905,-0.986454,-0.058599,0.454164,0.0373616,-0.222513,-0.0610131,-0.112148,-0.00261295,-0.003922,6341.04,6336.45,-0.00294335,-0.00442114,-13.0519,-19.5811,0.431126,-0.0902633
0.351329,-0.0930087,0.581,-4.53439,-0.986454,-0.0584434,0.454106,0.0370607,-0.222476,-0.0611862,-0.11213,-0.00264828,-0.00392477,6341.01,6336.48,-0.00298316,-0.00442424,-13.2282,-19.5949,0.431126,-0.0902633
0.351769,-0.0932584,0.582,-4.48052,-0.986454,-0.058286,0.454047,0.0367657,-0.22244,-0.0613595,-0.112112,-0.00268202,-0.00392814,6340.99,6336.51,-0.00302118,-0.00442802,-13.3966,-19.6117,0.431126,-0.0902633
0.352208,-0.0935083,0.583,-4.42686,-0.986454,-0.0581239,0.453989,0.0364751,-0.222403,-0.061533,-0.112095,-0.00271425,-0.00393208,6340.96,6336.53,-0.0030575,-0.00443244,-13.5574,-19.6314,0.431126,-0.0902633
0.352648,-0.0937581,0.584,-4.37342,-0.986454,-0.0579575,0.453931,0.0361887,-0.222367,-0.0617066,-0.112078,-0.00274501,-0.00393656,6340.93,6336.56,-0.00309217,-0.00443747,-13.7109,-19.6537,0.431126,-0.0902633
0.353087,-0.094008,0.585,-4.32019,-0.986454,-0.057787,0.453874,0.0359065,-0.222331,-0.0618804,-0.112061,-0.00277439,-0.00394154,6340.91,6336.59,-0.00312527,-0.00444306,-13.8575,-19.6785,0.431126,-0.0902633
0.353526,-0.094258,0.586,-4.26718,-0.986454,-0.0576125,0.453816,0.0356283,-0.222295,-0.0620543,-0.112045,-0.00280241,-0.00394699,6340.88,6336.61,-0.00315685,-0.00444919,-13.9973,-19.7057,0.431126,-0.0902633
0.353965,-0.0945079,0.587,-4.21438,-0.986454,-0.0574343,0.453758,0.035354,-0.22226,-0.0622284,-0.112028,-0.00282915,-0.0039529,6340.85,6336.64,-0.00318699,-0.00445583,-14.1307,-19.7351,0.431126,-0.0902633
0.354404,-0.0947579,0.588,-4.1618,-0.986454,-0.0572526,0.453701,0.0350835,-0.222225,-0.0624026,-0.112012,-0.00285465,-0.00395922,6340.83,6336.66,-0.00321572,-0.00446294,-14.2579,-19.7667,0.431126,-0.0902633
0.354843,-0.095008,0.589,-4.10943,-0.986454,-0.0570676,0.453644,0.0348168,-0.22219,-0.062577,-0.111996,-0.00287895,-0.00396595,6340.8,6336.69,-0.00324312,-0.00447051,-14.3792,-19.8002,0.431126,-0.0902633
0.355282,-0.0952581,0.59,-4.05729,-0.986043,-0.055308,0.453589,0.0361371,-0.222154,-0.0627516,-0.111979,-0.00249082,-0.00397305,6340.77,6336.72,-0.0028059,-0.0044785,-12.4424,-19.8356,0.431126,-0.0902633
0.355721,-0.0955082,0.591,-4.00537,-0.986043,-0.0551714,0.453534,0.035837,-0.222118,-0.0629263,-0.111962,-0.00252737,-0.0039764,6340.75,6336.74,-0.00284708,-0.00448225,-12.6248,-19.8523,0.431126,-0.0902633
0.356159,-0.0957584,0.592,-3.95423,-0.986043,-0.0550329,0.453479,0.0355429,-0.222083,-0.0631011,-0.111945,-0.00256231,-0.00398034,6340.72,6336.77,-0.00288646,-0.00448667,-12.7992,-19.8719,0.431126,-0.0902633
0.356598,-0.0960086,0.593,-3.90329,-0.986043,-0.0548896,0.453424,0.0352533,-0.222047,-0.0632762,-0.111928,-0.00259572,-0.00398482,6340.7,6336.79,-0.0029241,-0.0044917,-12.9659,-19.8942,0.439921,-0.0952581
0.357036,-0.0962588,0.594,-3.85254,-0.986043,-0.0547419,0.453369,0.0349681,-0.222012,-0.0634514,-0.111912,-0.00262765,-0.00398981,6340.67,6336.82,-0.00296008,-0.00449731,-13.1253,-19.9192,0.439921,-0.0952581
0.357475,-0.0965091,0.595,-3.85254,-0.986043,-0.0548506,0.453314,0.0348156,-0.221978,-0.0636267,-0.111896,-0.00265816,-0.0039953,6340.67,6336.82,-0.00299446,-0.0045035,-13.2775,-19.9465,0.439921,-0.0952581
0.357913,-0.0967594,0.596,-3.802,-0.986043,-0.0546946,0.453259,0.034538,-0.221943,-0.0638022,-0.11188,-0.00268765,-0.00400091,6340.65,6336.84,-0.00302769,-0.00450981,-13.4247,-19.9745,0.439921,-0.0952581
0.358351,-0.0970097,0.597,-3.70129,-0.986043,-0.0542749,0.453205,0.0341365,-0.221909,-0.0639779,-0.111864,-0.00271581,-0.00400697,6340.6,6336.9,-0.00305943,-0.0045166,-13.5652,-20.0047,0.439921,-0.0952581
0.358789,-0.0972601,0.598,-3.65113,-0.986043,-0.05411,0.453151,0.033867,-0.221875,-0.0641537,-0.111849,-0.00274237,-0.00401378,6340.57,6336.92,-0.00308936,-0.00452425,-13.6977,-20.0386,0.439921,-0.0952581
0.359227,-0.0975106,0.599,-3.6014,-0.986043,-0.0539428,0.453097,0.0336019,-0.221841,-0.0643297,-0.111833,-0.00276771,-0.00402097,6340.55,6336.95,-0.00311793,-0.00453234,-13.8242,-20.0745,0.439921,-0.0952581
0.359665,-0.097761,0.6,-3.55187,-0.985631,-0.0521996,0.453045,0.0349266,-0.221806,-0.0645058,-0.111817,-0.00238009,-0.00402852,6340.52,6336.97,-0.00268127,-0.00454083,-11.8898,-20.1121,0.439921,-0.0952581
0.360102,-0.0980115,0.601,-3.50256,-0.985631,-0.0520808,0.452993,0.0346282,-0.221772,-0.0646821,-0.1118,-0.00241769,-0.00403228,6340.5,6336.99,-0.00272364,-0.00454506,-12.0775,-20.1309,0.439921,-0.0952581
0.36054,-0.0982621,0.602,-3.45401,-0.985631,-0.0519598,0.452941,0.0343359,-0.221738,-0.0648586,-0.111784,-0.00245366,-0.00403661,6340.47,6337.02,-0.00276418,-0.00454992,-12.257,-20.1525,0.439921,-0.0952581
0.360978,-0.0985127,0.603,-3.40565,-0.985631,-0.051834,0.452889,0.0340481,-0.221703,-0.0650352,-0.111768,-0.00248809,-0.00404148,6340.45,6337.04,-0.00280297,-0.00455539,-12.4288,-20.1767,0.439921,-0.0952581
0.361415,-0.0987633,0.604,-3.35747,-0.985631,-0.0517035,0.452837,0.0337648,-0.22167,-0.065212,-0.111752,-0.00252102,-0.00404685,6340.42,6337.07,-0.00284008,-0.00456142,-12.5932,-20.2035,0.439921,-0.0952581
0.361853,-0.099014,0.605,-3.30948,-0.985631,-0.0515687,0.452786,0.0334858,-0.221636,-0.065389,-0.111737,-0.00255252,-0.00405269,6340.4,6337.09,-0.00287557,-0.00456799,-12.7504,-20.2326,0.439921,-0.0952581
0.36229,-0.0992647,0.606,-3.26168,-0.985631,-0.0514296,0.452734,0.033211,-0.221603,-0.0655661,-0.111722,-0.00258264,-0.00405897,6340.38,6337.11,-0.00290952,-0.00457505,-12.9007,-20.2639,0.439921,-0.0952581
0.362727,-0.0995155,0.607,-3.21407,-0.985631,-0.0512866,0.452683,0.0329403,-0.22157,-0.0657434,-0.111707,-0.00261144,-0.00406567,6340.35,6337.14,-0.00294198,-0.00458259,-13.0444,-20.2973,0.439921,-0.0952581
0.363164,-0.0997662,0.608,-3.16665,-0.985631,-0.0511398,0.452632,0.0326737,-0.221537,-0.0659208,-0.111692,-0.00263897,-0.00407277,6340.33,6337.16,-0.002973,-0.00459057,-13.1818,-20.3327,0.439921,-0.0952581
0.363601,-0.100017,0.609,-3.11943,-0.985631,-0.0509894,0.452581,0.0324109,-0.221505,-0.0660984,-0.111678,-0.00266528,-0.00408023,6340.31,6337.19,-0.00300265,-0.00459897,-13.313,-20.3699,0.439921,-0.0952581
0.364038,-0.100268,0.61,-3.0724,-0.985218,-0.0492613,0.452532,0.0337408,-0.221471,-0.0662762,-0.111662,-0.00227801,-0.00408804,6340.28,6337.21,-0.00256637,-0.00460775,-11.3803,-20.4088,0.439921,-0.0952581
0.364475,-0.100519,0.611,-3.02556,-0.985218,-0.0491592,0.452483,0.0334447,-0.221438,-0.0664541,-0.111646,-0.00231658,-0.00409204,6340.26,6337.23,-0.00260983,-0.00461224,-11.5728,-20.4288,0.439921,-0.0952581
0.364912,-0.10077,0.612,-2.97948,-0.985218,-0.0490548,0.452433,0.0331548,-0.221405,-0.0666322,-0.11163,-0.0023535,-0.0040966,6340.24,6337.26,-0.00265144,-0.00461736,-11.7571,-20.4515,0.439921,-0.0952581
0.365348,-0.101021,0.613,-2.93357,-0.985218,-0.0489455,0.452385,0.0328696,-0.221372,-0.0668104,-0.111615,-0.00238886,-0.00410168,6340.21,6337.28,-0.00269128,-0.00462307,-11.9336,-20.4768,0.448677,-0.100268
0.365785,-0.101272,0.614,-2.88783,-0.985218,-0.0488314,0.452336,0.0325888,-0.221339,-0.0669888,-0.1116,-0.00242272,-0.00410725,6340.19,6337.3,-0.00272943,-0.00462934,-12.1026,-20.5046,0.448677,-0.100268
0.366221,-0.101523,0.615,-2.84227,-0.985218,-0.0487127,0.452287,0.0323124,-0.221307,-0.0671674,-0.111585,-0.00245512,-0.00411328,6340.17,6337.32,-0.00276595,-0.00463612,-12.2643,-20.5346,0.448677,-0.100268
0.366658,-0.101774,0.616,-2.79689,-0.985218,-0.0485898,0.452238,0.0320402,-0.221275,-0.0673461,-0.111571,-0.00248613,-0.00411975,6340.14,6337.35,-0.0028009,-0.00464339,-12.4191,-20.5669,0.448677,-0.100268
0.367094,-0.102025,0.617,-2.75168,-0.985218,-0.0484627,0.45219,0.0317723,-0.221243,-0.067525,-0.111556,-0.00251581,-0.00412663,6340.12,6337.37,-0.00283434,-0.00465113,-12.5672,-20.6012,0.448677,-0.100268
0.36753,-0.102276,0.618,-2.70666,-0.985218,-0.0483318,0.452142,0.0315083,-0.221212,-0.0677041,-0.111542,-0.0025442,-0.00413388,6340.1,6337.39,-0.00286634,-0.00465929,-12.7088,-20.6373,0.448677,-0.100268
0.367966,-0.102528,0.619,-2.66181,-0.985218,-0.0481972,0.452093,0.0312484,-0.22118,-0.0678833,-0.111528,-0.00257136,-0.0041415,6340.08,6337.41,-0.00289694,-0.00466786,-12.8444,-20.6753,0.448677,-0.100268
0.368402,-0.102779,0.62,-2.61715,-0.985218,-0.048059,0.452045,0.0309923,-0.221149,-0.0680627,-0.111514,-0.00259733,-0.00414945,6340.05,6337.44,-0.00292621,-0.0046768,-12.974,-20.7149,0.448677,-0.100268
0.368838,-0.10303,0.621,-2.61715,-0.984805,-0.0465709,0.451999,0.0324451,-0.221117,-0.0682423,-0.111499,-0.00220909,-0.00415772,6340.05,6337.44,-0.00248881,-0.00468612,-11.0363,-20.7561,0.448677,-0.100268
0.369274,-0.103282,0.622,-2.52837,-0.984805,-0.0462529,0.451953,0.0320424,-0.221085,-0.068422,-0.111484,-0.00224772,-0.00416184,6340.01,6337.48,-0.00253235,-0.00469073,-11.2291,-20.7767,0.448677,-0.100268
0.36971,-0.103533,0.623,-2.48462,-0.984805,-0.04616,0.451906,0.0317585,-0.221053,-0.0686019,-0.111469,-0.00228443,-0.0041668,6339.99,6337.5,-0.00257372,-0.0046963,-11.4123,-20.8014,0.448677,-0.100268
0.370145,-0.103785,0.624,-2.44123,-0.984805,-0.0460632,0.45186,0.0314796,-0.221022,-0.068782,-0.111455,-0.0023196,-0.00417225,6339.97,6337.53,-0.00261335,-0.00470243,-11.5879,-20.8285,0.448677,-0.100268
0.370581,-0.104036,0.625,-2.398,-0.984805,-0.0459617,0.451814,0.0312052,-0.22099,-0.0689622,-0.11144,-0.00235329,-0.00417816,6339.94,6337.55,-0.00265131,-0.00470908,-11.756,-20.858,0.448677,-0.100268
0.371016,-0.104288,0.626,-2.31204,-0.984805,-0.0456344,0.451769,0.0308263,-0.22096,-0.0691426,-0.111427,-0.00238555,-0.00418451,6339.9,6337.59,-0.00268768,-0.00471621,-11.9171,-20.8897,0.448677,-0.100268
0.371452,-0.104539,0.627,-2.31204,-0.984805,-0.0457444,0.451723,0.0306695,-0.220929,-0.0693231,-0.111413,-0.00241616,-0.00419156,6339.9,6337.59,-0.00272217,-0.00472414,-12.0699,-20.9248,0.448677,-0.100268
0.371887,-0.104791,0.628,-2.2695,-0.984805,-0.045631,0.451677,0.0304083,-0.220898,-0.0695039,-0.111399,-0.00244576,-0.00419869,6339.88,6337.61,-0.00275553,-0.00473217,-12.2176,-20.9604,0.448677,-0.100268
0.372322,-0.105043,0.629,-2.22694,-0.984805,-0.0455129,0.451632,0.0301507,-0.220868,-0.0696847,-0.111386,-0.00247409,-0.00420619,6339.86,6337.63,-0.00278746,-0.0047406,-12.359,-20.9977,0.448677,-0.100268
0.372757,-0.105294,0.63,-2.18454,-0.984805,-0.045391,0.451586,0.029897,-0.220838,-0.0698658,-0.111373,-0.00250121,-0.00421402,6339.84,6337.65,-0.00281802,-0.00474941,-12.4943,-21.0367,0.448677,-0.100268
0.373192,-0.105546,0.631,-2.14232,-0.984392,-0.0436874,0.451543,0.0312427,-0.220807,-0.070047,-0.111358,-0.00211335,-0.00422216,6339.82,6337.67,-0.00238104,-0.00475858,-10.5584,-21.0773,0.448677,-0.100268
0.373627,-0.105798,0.632,-2.10027,-0.984392,-0.0436139,0.451499,0.0309555,-0.220776,-0.0702284,-0.111343,-0.00215282,-0.00422645,6339.8,6337.7,-0.00242552,-0.00476339,-10.7554,-21.0987,0.448677,-0.100268
0.374062,-0.10605,0.633,-2.05895,-0.984392,-0.0435381,0.451456,0.0306745,-0.220746,-0.07041,-0.111329,-0.00219066,-0.00423126,6339.78,6337.72,-0.00246816,-0.0047688,-10.9443,-21.1227,0.457397,-0.105294
0.374497,-0.106302,0.634,-2.01778,-0.984392,-0.0434571,0.451412,0.0303982,-0.220715,-0.0705917,-0.111315,-0.00222693,-0.00423657,6339.75,6337.74,-0.00250903,-0.00477477,-11.1253,-21.1492,0.457397,-0.105294
0.374932,-0.106554,0.635,-1.97677,-0.984392,-0.0433713,0.451369,0.0301264,-0.220685,-0.0707736,-0.111301,-0.00226168,-0.00424235,6339.73,6337.76,-0.0025482,-0.00478126,-11.2988,-21.1779,0.457397,-0.105294
0.375366,-0.106806,0.636,-1.9359,-0.984392,-0.0432808,0.451325,0.029859,-0.220655,-0.0709557,-0.111288,-0.00229499,-0.00424856,6339.71,6337.78,-0.00258573,-0.00478825,-11.4651,-21.2089,0.457397,-0.105294
0.375801,-0.107058,0.637,-1.89519,-0.984392,-0.0431859,0.451282,0.0295959,-0.220626,-0.0711379,-0.111275,-0.00232691,-0.00425519,6339.69,6337.8,-0.0026217,-0.0047957,-11.6244,-21.2419,0.457397,-0.105294
0.376235,-0.10731,0.638,-1.85463,-0.984392,-0.0430867,0.451239,0.029337,-0.220596,-0.0713203,-0.111261,-0.00235749,-0.0042622,6339.67,6337.82,-0.00265617,-0.00480359,-11.777,-21.2769,0.457397,-0.105294
0.376669,-0.107562,0.639,-1.81423,-0.984392,-0.0429836,0.451196,0.0290822,-0.220567,-0.0715029,-0.111249,-0.00238679,-0.00426957,6339.65,6337.84,-0.00268918,-0.00481188,-11.9232,-21.3136,0.457397,-0.105294
0.377104,-0.107814,0.64,-1.77398,-0.984392,-0.0428766,0.451153,0.0288313,-0.220538,-0.0716856,-0.111236,-0.00241484,-0.00427728,6339.63,6337.86,-0.0027208,-0.00482056,-12.0633,-21.3521,0.457397,-0.105294
0.377538,-0.108067,0.641,-1.7339,-0.983977,-0.0411853,0.451112,0.0301836,-0.220508,-0.0718685,-0.111222,-0.00202709,-0.00428531,6339.61,6337.88,-0.00228393,-0.00482959,-10.1277,-21.3921,0.457397,-0.105294
0.377972,-0.108319,0.642,-1.69398,-0.983977,-0.0411266,0.451071,0.0298992,-0.220478,-0.0720516,-0.111208,-0.0020675,-0.00428945,6339.59,6337.9,-0.00232947,-0.00483424,-10.3295,-21.4127,0.457397,-0.105294
0.378406,-0.108571,0.643,-1.65478,-0.983977,-0.0410653,0.45103,0.0296211,-0.220449,-0.0722348,-0.111194,-0.00210626,-0.00429413,6339.57,6337.92,-0.00237314,-0.0048395,-10.523,-21.436,0.457397,-0.105294
0.37884,-0.108824,0.644,-1.61572,-0.983977,-0.0409989,0.450989,0.0293478,-0.220419,-0.0724182,-0.11118,-0.00214343,-0.00429931,6339.55,6337.94,-0.00241503,-0.00484532,-10.7085,-21.4618,0.457397,-0.105294
0.379274,-0.109076,0.645,-1.57679,-0.983977,-0.0409273,0.450948,0.0290789,-0.22039,-0.0726018,-0.111167,-0.00217907,-0.00430495,6339.53,6337.96,-0.00245519,-0.00485166,-10.8864,-21.4899,0.457397,-0.105294
0.379707,-0.109329,0.646,-1.53801,-0.983977,-0.0408511,0.450907,0.0288146,-0.220361,-0.0727856,-0.111154,-0.00221324,-0.00431103,6339.51,6337.98,-0.0024937,-0.0048585,-11.057,-21.5203,0.457397,-0.105294
0.380141,-0.109581,0.647,-1.49937,-0.983977,-0.0407702,0.450866,0.0285546,-0.220333,-0.0729695,-0.111141,-0.002246,-0.00431752,6339.5,6338,-0.00253062,-0.0048658,-11.2205,-21.5526,0.457397,-0.105294
0.380575,-0.109834,0.648,-1.46087,-0.983977,-0.040685,0.450826,0.0282988,-0.220305,-0.0731536,-0.111129,-0.0022774,-0.0043244,6339.48,6338.02,-0.00256601,-0.00487354,-11.3773,-21.5869,0.457397,-0.105294
0.381008,-0.110086,0.649,-1.42252,-0.983977,-0.0405957,0.450785,0.0280471,-0.220276,-0.0733379,-0.111116,-0.00230751,-0.00433163,6339.46,6338.03,-0.00259994,-0.00488168,-11.5275,-21.6229,0.457397,-0.105294
0.381441,-0.110339,0.65,-1.38432,-0.983561,-0.0389191,0.450746,0.0294026,-0.220247,-0.0735223,-0.111102,-0.00192084,-0.00433921,6339.44,6338.05,-0.00216427,-0.0048902,-9.59726,-21.6607,0.457397,-0.105294
0.381875,-0.110592,0.651,-1.34627,-0.983561,-0.0388776,0.450707,0.0291175,-0.220218,-0.0737069,-0.111089,-0.00196321,-0.00434291,6339.42,6338.07,-0.00221202,-0.00489436,-9.80883,-21.6791,0.457397,-0.105294
0.382308,-0.110845,0.652,-1.30892,-0.983561,-0.0388332,0.450669,0.0288389,-0.220189,-0.0738917,-0.111075,-0.00200387,-0.00434717,6339.4,6338.09,-0.00225784,-0.00489914,-10.0118,-21.7004,0.457397,-0.105294
0.382741,-0.111097,0.653,-1.27171,-0.983561,-0.0387834,0.45063,0.028565,-0.220161,-0.0740767,-0.111062,-0.00204287,-0.00435194,6339.38,6338.11,-0.0023018,-0.0049045,-10.2065,-21.7241,0.466081,-0.110339
0.383174,-0.11135,0.654,-1.23462,-0.983561,-0.0387282,0.450591,0.0282959,-0.220132,-0.0742618,-0.111049,-0.0020803,-0.0043572,6339.36,6338.13,-0.00234397,-0.00491041,-10.3934,-21.7503,0.466081,-0.110339
0.383607,-0.111603,0.655,-1.19765,-0.983561,-0.038668,0.450552,0.0280313,-0.220104,-0.0744471,-0.111036,-0.00211619,-0.00436291,6339.34,6338.15,-0.00238442,-0.00491684,-10.5726,-21.7788,0.466081,-0.110339
0.38404,-0.111856,0.656,-1.16082,-0.983561,-0.038603,0.450514,0.0277712,-0.220076,-0.0746326,-0.111024,-0.00215063,-0.00436905,6339.33,6338.17,-0.00242323,-0.00492374,-10.7445,-21.8094,0.466081,-0.110339
0.384473,-0.112109,0.657,-1.16082,-0.983561,-0.0387227,0.450475,0.0276085,-0.220049,-0.0748182,-0.111011,-0.00218365,-0.00437559,6339.33,6338.17,-0.00246044,-0.00493112,-10.9093,-21.842,0.466081,-0.110339
0.384906,-0.112362,0.658,-1.08756,-0.983561,-0.0384603,0.450437,0.0272638,-0.220022,-0.075004,-0.110999,-0.00221557,-0.00438227,6339.29,6338.2,-0.00249642,-0.00493861,-11.0686,-21.8753,0.466081,-0.110339
0.385338,-0.112615,0.659,-1.08756,-0.983561,-0.03857,0.450398,0.0271088,-0.219994,-0.07519,-0.110987,-0.00224593,-0.00438954,6339.29,6338.2,-0.00253063,-0.00494681,-11.2202,-21.9116,0.466081,-0.110339
0.385771,-0.112869,0.66,-1.01468,-0.983561,-0.0382999,0.45036,0.0267725,-0.219968,-0.0753762,-0.110976,-0.00227529,-0.00439691,6339.25,6338.24,-0.00256371,-0.00495508,-11.3667,-21.9482,0.466081,-0.110339
0.386203,-0.113122,0.661,-1.01468,-0.983145,-0.036814,0.450323,0.0282321,-0.219939,-0.0755625,-0.110962,-0.0018867,-0.00440483,6339.25,6338.24,-0.00212587,-0.004964,-9.42681,-21.9877,0.466081,-0.110339
0.386636,-0.113375,0.662,-0.942363,-0.983145,-0.0365936,0.450286,0.0278628,-0.219912,-0.075749,-0.110949,-0.00192846,-0.00440859,6339.22,6338.27,-0.00217294,-0.00496822,-9.63533,-22.0065,0.466081,-0.110339
0.387068,-0.113628,0.663,-0.906897,-0.983145,-0.0365561,0.45025,0.0275916,-0.219884,-0.0759357,-0.110937,-0.0019683,-0.00441312,6339.2,6338.29,-0.00221783,-0.00497331,-9.83423,-22.0291,0.466081,-0.110339
0.3875,-0.113882,0.664,-0.871712,-0.983145,-0.036514,0.450213,0.0273255,-0.219857,-0.0761226,-0.110924,-0.00200653,-0.00441815,6339.18,6338.31,-0.00226092,-0.00497896,-10.0251,-22.0541,0.466081,-0.110339
0.387932,-0.114135,0.665,-0.836646,-0.983145,-0.0364667,0.450177,0.0270641,-0.21983,-0.0763096,-0.110912,-0.00204322,-0.00442363,6339.16,6338.33,-0.00230227,-0.00498513,-10.2083,-22.0814,0.466081,-0.110339
0.388365,-0.114389,0.666,-0.801701,-0.983145,-0.0364145,0.45014,0.0268071,-0.219803,-0.0764968,-0.1109,-0.00207843,-0.00442955,6339.15,6338.34,-0.00234195,-0.00499178,-10.384,-22.1109,0.466081,-0.110339
0.388797,-0.114642,0.667,-0.766879,-0.983145,-0.0363576,0.450104,0.0265545,-0.219776,-0.0766842,-0.110888,-0.00211221,-0.00443586,6339.13,6338.36,-0.00238002,-0.00499889,-10.5527,-22.1424,0.466081,-0.110339
0.389228,-0.114896,0.668,-0.732181,-0.983145,-0.0362963,0.450068,0.0263062,-0.21975,-0.0768718,-0.110876,-0.00214463,-0.00444256,6339.11,6338.38,-0.00241655,-0.00500642,-10.7145,-22.1757,0.466081,-0.110339
0.38966,-0.115149,0.669,-0.697609,-0.983145,-0.0362306,0.450031,0.026062,-0.219724,-0.0770595,-0.110865,-0.00217572,-0.00444961,6339.09,6338.4,-0.00245159,-0.00501435,-10.8697,-22.2109,0.466081,-0.110339
0.390092,-0.115403,0.67,-0.663166,-0.982727,-0.0345711,0.449997,0.0274338,-0.219696,-0.0772474,-0.110852,-0.00178802,-0.00445699,6339.08,6338.41,-0.00201473,-0.00502265,-8.93408,-22.2476,0.466081,-0.110339
0.390524,-0.115657,0.671,-0.628852,-0.982727,-0.0345533,0.449962,0.0271559,-0.219669,-0.0774355,-0.110839,-0.00183146,-0.00446045,6339.06,6338.43,-0.00206369,-0.00502654,-9.15099,-22.2649,0.466081,-0.110339
0.390955,-0.115911,0.672,-0.595233,-0.982727,-0.0345324,0.449928,0.0268846,-0.219642,-0.0776238,-0.110827,-0.00187316,-0.00446447,6339.04,6338.45,-0.00211068,-0.00503106,-9.35921,-22.2849,0.466081,-0.110339
0.391387,-0.116165,0.673,-0.56172,-0.982727,-0.0345059,0.449893,0.0266181,-0.219616,-0.0778122,-0.110814,-0.0019132,-0.004469,6339.03,6338.46,-0.0021558,-0.00503615,-9.55912,-22.3075,0.474731,-0.115403
0.391818,-0.116418,0.674,-0.528316,-0.982727,-0.034474,0.449859,0.0263563,-0.219589,-0.0780008,-0.110802,-0.00195164,-0.00447401,6339.01,6338.48,-0.00219912,-0.00504178,-9.75103,-22.3325,0.474731,-0.115403
0.39225,-0.116672,0.675,-0.495021,-0.982727,-0.0344368,0.449824,0.0260991,-0.219563,-0.0781896,-0.11079,-0.00198853,-0.00447947,6338.99,6338.5,-0.0022407,-0.00504792,-9.93524,-22.3597,0.474731,-0.115403
0.392681,-0.116926,0.676,-0.461839,-0.982727,-0.0343947,0.44979,0.0258464,-0.219537,-0.0783786,-0.110779,-0.00202395,-0.00448535,6338.98,6338.51,-0.00228062,-0.00505454,-10.1121,-22.389,0.474731,-0.115403
0.393112,-0.11718,0.677,-0.428771,-0.982727,-0.0343478,0.449756,0.025598,-0.219512,-0.0785677,-0.110768,-0.00205795,-0.00449163,6338.96,6338.53,-0.00231894,-0.0050616,-10.2818,-22.4203,0.474731,-0.115403
0.393543,-0.117435,0.678,-0.395818,-0.982727,-0.0342964,0.449721,0.0253539,-0.219487,-0.078757,-0.110756,-0.00209058,-0.00449828,6338.94,6338.55,-0.00235571,-0.00506908,-10.4447,-22.4534,0.474731,-0.115403
0.393974,-0.117689,0.679,-0.362984,-0.982727,-0.0342407,0.449687,0.0251139,-0.219461,-0.0789465,-0.110745,-0.0021219,-0.00450528,6338.93,6338.56,-0.002391,-0.00507695,-10.601,-22.4883,0.474731,-0.115403
0.394405,-0.117943,0.68,-0.330269,-0.982309,-0.0325876,0.449654,0.0264947,-0.219435,-0.0791362,-0.110733,-0.00173329,-0.0045126,6338.91,6338.58,-0.00195312,-0.00508518,-8.66079,-22.5248,0.474731,-0.115403
